Date,State,Confirmed Cases,Predicted Cases
4/1/2020,CO,356,248 
4/2/2020,CO,382,272 
4/3/2020,CO,454,294 
4/4/2020,CO,392,318 
4/5/2020,CO,376,312 
4/6/2020,CO,222,310 
4/7/2020,CO,257,306 
4/8/2020,CO,226,311 
4/9/2020,CO,547,314 
4/10/2020,CO,308,308 
4/11/2020,CO,383,303 
4/12/2020,CO,410,297 
4/13/2020,CO,388,289 
4/14/2020,CO,250,276 
4/15/2020,CO,339,264 
4/16/2020,CO,395,257 
4/17/2020,CO,372,256 
4/18/2020,CO,386,248 
4/19/2020,CO,297,241 
4/20/2020,CO,376,236 
4/21/2020,CO,341,227 
4/22/2020,CO,431,227 
4/23/2020,CO,384,222 
4/24/2020,CO,993,224 
4/25/2020,CO,712,224 
4/26/2020,CO,473,223 
4/27/2020,CO,364,224 
4/28/2020,CO,435,220 
4/29/2020,CO,441,222 
4/30/2020,CO,527,234 
5/1/2020,CO,454,234 
5/2/2020,CO,457,234 
5/3/2020,CO,409,234 
5/4/2020,CO,272,225 
5/5/2020,CO,457,221 
5/6/2020,CO,464,223 
5/7/2020,CO,544,221 
5/8/2020,CO,455,223 
5/9/2020,CO,548,221 
5/10/2020,CO,328,220 
5/11/2020,CO,198,217 
5/12/2020,CO,310,213 
5/13/2020,CO,339,208 
5/14/2020,CO,371,208 
5/15/2020,CO,394,209 
5/16/2020,CO,397,210 
5/17/2020,CO,305,210 
5/18/2020,CO,265,212 
5/19/2020,CO,280,210 
5/20/2020,CO,315,211 
5/21/2020,CO,392,214 
5/22/2020,CO,295,219 
5/23/2020,CO,476,223 
5/24/2020,CO,208,227 
5/25/2020,CO,116,229 
5/26/2020,CO,297,228 
5/27/2020,CO,222,227 
5/28/2020,CO,341,229 
5/29/2020,CO,486,232 
5/30/2020,CO,482,230 
5/31/2020,CO,280,226 
6/1/2020,CO,199,219 
6/2/2020,CO,211,213 
6/3/2020,CO,272,206 
6/4/2020,CO,300,204 
6/5/2020,CO,255,202 
6/6/2020,CO,233,199 
6/7/2020,CO,153,196 
6/8/2020,CO,182,193 
6/9/2020,CO,164,185 
6/10/2020,CO,151,178 
6/11/2020,CO,148,172 
6/12/2020,CO,175,166 
6/13/2020,CO,195,160 
6/14/2020,CO,113,155 
6/15/2020,CO,169,150 
6/16/2020,CO,143,151 
6/17/2020,CO,231,156 
6/18/2020,CO,228,163 
6/19/2020,CO,286,169 
6/20/2020,CO,162,178 
6/21/2020,CO,190,187 
6/22/2020,CO,165,196 
6/23/2020,CO,188,203 
6/24/2020,CO,262,209 
6/25/2020,CO,324,221 
6/26/2020,CO,317,237 
6/27/2020,CO,226,252 
6/28/2020,CO,284,263 
6/29/2020,CO,205,274 
6/30/2020,CO,203,281 
7/1/2020,CO,314,286 
7/2/2020,CO,323,291 
7/3/2020,CO,272,292 
7/4/2020,CO,293,298 
7/5/2020,CO,200,308 
7/6/2020,CO,216,318 
7/7/2020,CO,401,324 
7/8/2020,CO,468,329 
7/9/2020,CO,419,336 
7/10/2020,CO,606,337 
7/11/2020,CO,423,338 
7/12/2020,CO,300,344 
7/13/2020,CO,370,353 
7/14/2020,CO,458,361 
7/15/2020,CO,479,368 
7/16/2020,CO,577,378 
7/17/2020,CO,592,384 
7/18/2020,CO,402,390 
7/19/2020,CO,371,398 
7/20/2020,CO,467,407 
7/21/2020,CO,503,416 
7/22/2020,CO,595,424 
7/23/2020,CO,662,431 
7/24/2020,CO,689,434 
7/25/2020,CO,749,440 
7/26/2020,CO,517,449 
7/27/2020,CO,359,458 
7/28/2020,CO,697,462 
7/29/2020,CO,465,465 
7/30/2020,CO,453,468 
7/31/2020,CO,610,468 
8/1/2020,CO,409,470 
8/2/2020,CO,442,477 
8/3/2020,CO,320,485 
8/4/2020,CO,373,488 
8/5/2020,CO,651,488 
8/6/2020,CO,490,481 
8/7/2020,CO,448,465 
8/8/2020,CO,410,458 
8/9/2020,CO,308,455 
8/10/2020,CO,305,454 
8/11/2020,CO,383,447 
8/12/2020,CO,360,441 
8/13/2020,CO,395,435 
8/14/2020,CO,345,419 
8/15/2020,CO,281,411 
8/16/2020,CO,320,409 
8/17/2020,CO,203,408 
8/18/2020,CO,283,409 
8/19/2020,CO,269,408 
8/20/2020,CO,342,400 
8/21/2020,CO,373,387 
8/22/2020,CO,281,382 
8/23/2020,CO,502,379 
8/24/2020,CO,259,379 
8/25/2020,CO,476,378 
8/26/2020,CO,170,376 
8/27/2020,CO,360,369 
8/28/2020,CO,452,357 
8/29/2020,CO,168,353 
8/30/2020,CO,189,350 
8/31/2020,CO,282,349 
9/1/2020,CO,321,352 
9/2/2020,CO,274,358 
9/3/2020,CO,288,366 
9/4/2020,CO,341,364 
9/5/2020,CO,341,367 
9/6/2020,CO,264,369 
9/7/2020,CO,197,375 
9/8/2020,CO,180,377 
9/9/2020,CO,288,383 
9/10/2020,CO,285,386 
9/11/2020,CO,305,391 
9/12/2020,CO,430,407 
9/13/2020,CO,330,429 
9/14/2020,CO,391,450 
9/15/2020,CO,543,469 
9/16/2020,CO,493,482 
9/17/2020,CO,545,499 
9/18/2020,CO,664,510 
9/19/2020,CO,417,526 
9/20/2020,CO,554,543 
9/21/2020,CO,688,561 
9/22/2020,CO,616,575 
9/23/2020,CO,634,584 
9/24/2020,CO,559,591 
9/25/2020,CO,761,596 
9/26/2020,CO,467,586 
9/27/2020,CO,499,588 
9/28/2020,CO,495,600 
9/29/2020,CO,491,612 
9/30/2020,CO,632,624 
10/1/2020,CO,633,637 
10/2/2020,CO,731,659 
10/3/2020,CO,475,680 
10/4/2020,CO,460,703 
10/5/2020,CO,640,724 
10/6/2020,CO,506,745 
10/7/2020,CO,875,760 
10/8/2020,CO,776,782 
10/9/2020,CO,882,794 
10/10/2020,CO,979,808 
10/11/2020,CO,705,822 
10/12/2020,CO,747,834 
10/13/2020,CO,915,844 
10/14/2020,CO,791,851 
10/15/2020,CO,1238,858 
10/16/2020,CO,1269,852 
10/17/2020,CO,1092,858 
10/18/2020,CO,999,883 
10/19/2020,CO,924,929 
10/20/2020,CO,1239,975 
10/21/2020,CO,1279,1026 
10/22/2020,CO,1394,1083 
10/23/2020,CO,1428,1117 
10/24/2020,CO,1922,1172 
10/25/2020,CO,1753,1247 
10/26/2020,CO,1944,1333 
10/27/2020,CO,1425,1415 
10/28/2020,CO,1503,1507 
10/29/2020,CO,0,1599 
10/30/2020,CO,0,1668 
10/31/2020,CO,0,1735 
1/21/2020,AR,0,1 
1/22/2020,AR,0,1 
1/23/2020,AR,0,1 
1/24/2020,AR,0,1 
1/25/2020,AR,0,1 
1/26/2020,AR,0,1 
1/27/2020,AR,0,1 
1/28/2020,AR,0,1 
1/29/2020,AR,0,1 
1/30/2020,AR,0,1 
1/31/2020,AR,0,1 
2/1/2020,AR,0,1 
2/2/2020,AR,0,1 
2/3/2020,AR,0,1 
2/4/2020,AR,0,1 
2/5/2020,AR,0,1 
2/6/2020,AR,0,1 
2/7/2020,AR,0,1 
2/8/2020,AR,0,1 
2/9/2020,AR,0,1 
2/10/2020,AR,0,1 
2/11/2020,AR,0,1 
2/12/2020,AR,0,1 
2/13/2020,AR,0,1 
2/14/2020,AR,0,1 
2/15/2020,AR,0,1 
2/16/2020,AR,0,1 
2/17/2020,AR,0,1 
2/18/2020,AR,0,1 
2/19/2020,AR,0,1 
2/20/2020,AR,0,1 
2/21/2020,AR,0,1 
2/22/2020,AR,0,1 
2/23/2020,AR,0,1 
2/24/2020,AR,0,1 
2/25/2020,AR,0,1 
2/26/2020,AR,0,1 
2/27/2020,AR,0,1 
2/28/2020,AR,0,1 
2/29/2020,AR,0,1 
3/1/2020,AR,0,1 
3/2/2020,AR,0,1 
3/3/2020,AR,0,1 
3/4/2020,AR,0,1 
3/5/2020,AR,0,1 
3/6/2020,AR,0,1 
3/7/2020,AR,0,1 
3/8/2020,AR,0,1 
3/9/2020,AR,0,1 
3/10/2020,AR,0,1 
3/11/2020,AR,1,1 
3/12/2020,AR,5,1 
3/13/2020,AR,1,1 
3/14/2020,AR,2,1 
3/15/2020,AR,7,1 
3/16/2020,AR,6,1 
3/17/2020,AR,0,1 
3/18/2020,AR,11,26 
3/19/2020,AR,29,27 
3/20/2020,AR,38,29 
3/21/2020,AR,18,30 
3/22/2020,AR,47,31 
3/23/2020,AR,36,33 
3/24/2020,AR,30,35 
3/25/2020,AR,76,37 
3/26/2020,AR,43,38 
3/27/2020,AR,35,39 
3/28/2020,AR,24,40 
3/29/2020,AR,40,42 
3/30/2020,AR,59,44 
3/31/2020,AR,56,46 
4/1/2020,AR,60,48 
4/2/2020,AR,59,50 
4/3/2020,AR,55,52 
4/4/2020,AR,5,53 
4/5/2020,AR,110,53 
4/6/2020,AR,74,54 
4/7/2020,AR,70,55 
4/8/2020,AR,80,58 
4/9/2020,AR,69,59 
4/10/2020,AR,56,60 
4/11/2020,AR,26,62 
4/12/2020,AR,52,64 
4/13/2020,AR,195,65 
4/14/2020,AR,23,68 
4/15/2020,AR,101,70 
4/16/2020,AR,21,72 
4/17/2020,AR,75,75 
4/18/2020,AR,82,78 
4/19/2020,AR,4,82 
4/20/2020,AR,190,83 
4/21/2020,AR,291,85 
4/22/2020,AR,130,88 
4/23/2020,AR,207,91 
4/24/2020,AR,211,93 
4/25/2020,AR,99,97 
4/26/2020,AR,92,99 
4/27/2020,AR,68,100 
4/28/2020,AR,58,104 
4/29/2020,AR,80,105 
4/30/2020,AR,74,106 
5/1/2020,AR,29,107 
5/2/2020,AR,62,108 
5/3/2020,AR,59,109 
5/4/2020,AR,38,110 
5/5/2020,AR,56,111 
5/6/2020,AR,86,114 
5/7/2020,AR,83,119 
5/8/2020,AR,53,123 
5/9/2020,AR,0,129 
5/10/2020,AR,265,134 
5/11/2020,AR,31,137 
5/12/2020,AR,121,141 
5/13/2020,AR,72,144 
5/14/2020,AR,130,150 
5/15/2020,AR,97,155 
5/16/2020,AR,115,161 
5/17/2020,AR,181,166 
5/18/2020,AR,54,170 
5/19/2020,AR,110,175 
5/20/2020,AR,80,182 
5/21/2020,AR,455,189 
5/22/2020,AR,154,196 
5/23/2020,AR,163,204 
5/24/2020,AR,147,212 
5/25/2020,AR,107,218 
5/26/2020,AR,151,226 
5/27/2020,AR,97,234 
5/28/2020,AR,261,243 
5/29/2020,AR,239,251 
5/30/2020,AR,236,259 
5/31/2020,AR,240,266 
6/1/2020,AR,190,273 
6/2/2020,AR,375,283 
6/3/2020,AR,249,293 
6/4/2020,AR,358,303 
6/5/2020,AR,226,313 
6/6/2020,AR,450,327 
6/7/2020,AR,325,340 
6/8/2020,AR,314,348 
6/9/2020,AR,340,356 
6/10/2020,AR,288,368 
6/11/2020,AR,448,380 
6/12/2020,AR,731,393 
6/13/2020,AR,548,406 
6/14/2020,AR,406,416 
6/15/2020,AR,416,424 
6/16/2020,AR,274,433 
6/17/2020,AR,415,441 
6/18/2020,AR,322,449 
6/19/2020,AR,703,458 
6/20/2020,AR,511,467 
6/21/2020,AR,419,480 
6/22/2020,AR,522,492 
6/23/2020,AR,595,507 
6/24/2020,AR,697,523 
6/25/2020,AR,687,537 
6/26/2020,AR,678,553 
6/27/2020,AR,570,566 
6/28/2020,AR,508,576 
6/29/2020,AR,439,583 
6/30/2020,AR,520,592 
7/1/2020,AR,420,600 
7/2/2020,AR,878,608 
7/3/2020,AR,547,618 
7/4/2020,AR,587,632 
7/5/2020,AR,605,644 
7/6/2020,AR,439,654 
7/7/2020,AR,259,669 
7/8/2020,AR,734,689 
7/9/2020,AR,806,708 
7/10/2020,AR,751,721 
7/11/2020,AR,1061,734 
7/12/2020,AR,503,739 
7/13/2020,AR,572,748 
7/14/2020,AR,794,760 
7/15/2020,AR,564,775 
7/16/2020,AR,817,792 
7/17/2020,AR,648,799 
7/18/2020,AR,771,805 
7/19/2020,AR,695,811 
7/20/2020,AR,699,818 
7/21/2020,AR,728,833 
7/22/2020,AR,591,854 
7/23/2020,AR,1013,872 
7/24/2020,AR,990,892 
7/25/2020,AR,732,918 
7/26/2020,AR,642,935 
7/27/2020,AR,824,949 
7/28/2020,AR,734,968 
7/29/2020,AR,787,992 
7/30/2020,AR,791,1017 
7/31/2020,AR,752,1044 
8/1/2020,AR,662,1073 
8/2/2020,AR,637,1097 
8/3/2020,AR,787,1110 
8/4/2020,AR,784,1105 
8/5/2020,AR,912,1090 
8/6/2020,AR,735,1080 
8/7/2020,AR,1011,1067 
8/8/2020,AR,772,1052 
8/9/2020,AR,572,1030 
8/10/2020,AR,645,1002 
8/11/2020,AR,383,976 
8/12/2020,AR,703,958 
8/13/2020,AR,652,940 
8/14/2020,AR,626,928 
8/15/2020,AR,400,921 
8/16/2020,AR,673,906 
8/17/2020,AR,412,886 
8/18/2020,AR,410,874 
8/19/2020,AR,729,861 
8/20/2020,AR,549,847 
8/21/2020,AR,887,833 
8/22/2020,AR,547,825 
8/23/2020,AR,375,821 
8/24/2020,AR,320,814 
8/25/2020,AR,480,817 
8/26/2020,AR,649,827 
8/27/2020,AR,722,836 
8/28/2020,AR,838,843 
8/29/2020,AR,795,847 
8/30/2020,AR,478,848 
8/31/2020,AR,368,840 
9/1/2020,AR,273,835 
9/2/2020,AR,615,829 
9/3/2020,AR,1392,819 
9/4/2020,AR,1174,811 
9/5/2020,AR,548,808 
9/6/2020,AR,698,798 
9/7/2020,AR,356,788 
9/8/2020,AR,477,785 
9/9/2020,AR,498,787 
9/10/2020,AR,548,793 
9/11/2020,AR,1184,802 
9/12/2020,AR,723,813 
9/13/2020,AR,509,822 
9/14/2020,AR,408,826 
9/15/2020,AR,870,829 
9/16/2020,AR,722,840 
9/17/2020,AR,992,853 
9/18/2020,AR,871,860 
9/19/2020,AR,1078,860 
9/20/2020,AR,563,855 
9/21/2020,AR,641,846 
9/22/2020,AR,617,830 
9/23/2020,AR,982,825 
9/24/2020,AR,1086,829 
9/25/2020,AR,897,838 
9/26/2020,AR,809,849 
9/27/2020,AR,487,845 
9/28/2020,AR,807,841 
9/29/2020,AR,706,846 
9/30/2020,AR,942,855 
10/1/2020,AR,1124,866 
10/2/2020,AR,958,875 
10/3/2020,AR,746,872 
10/4/2020,AR,488,851 
10/5/2020,AR,417,820 
10/6/2020,AR,641,805 
10/7/2020,AR,809,802 
10/8/2020,AR,1265,808 
10/9/2020,AR,1167,822 
10/10/2020,AR,908,840 
10/11/2020,AR,613,854 
10/12/2020,AR,654,861 
10/13/2020,AR,680,873 
10/14/2020,AR,1079,888 
10/15/2020,AR,1278,905 
10/16/2020,AR,1015,919 
10/17/2020,AR,883,927 
10/18/2020,AR,644,932 
10/19/2020,AR,531,933 
10/20/2020,AR,844,942 
10/21/2020,AR,1155,956 
10/22/2020,AR,1202,971 
10/23/2020,AR,1337,991 
10/24/2020,AR,1183,1018 
10/25/2020,AR,797,1040 
10/26/2020,AR,612,1052 
10/27/2020,AR,952,1058 
10/28/2020,AR,961,1070 
10/29/2020,AR,0,1083 
10/30/2020,AR,0,1094 
10/31/2020,AR,0,1106 
1/21/2020,OH,0,2 
1/22/2020,OH,0,2 
1/23/2020,OH,0,2 
1/24/2020,OH,0,2 
1/25/2020,OH,0,2 
1/26/2020,OH,0,2 
1/27/2020,OH,0,2 
1/28/2020,OH,0,2 
1/29/2020,OH,0,2 
1/30/2020,OH,0,2 
1/31/2020,OH,0,2 
2/1/2020,OH,0,2 
2/2/2020,OH,0,2 
2/3/2020,OH,0,2 
2/4/2020,OH,0,2 
2/5/2020,OH,0,2 
2/6/2020,OH,0,2 
2/7/2020,OH,0,2 
2/8/2020,OH,0,2 
2/9/2020,OH,0,2 
2/10/2020,OH,0,2 
2/11/2020,OH,0,2 
2/12/2020,OH,0,2 
2/13/2020,OH,0,2 
2/14/2020,OH,0,2 
2/15/2020,OH,0,2 
2/16/2020,OH,0,2 
2/17/2020,OH,0,2 
2/18/2020,OH,0,2 
2/19/2020,OH,0,2 
2/20/2020,OH,0,2 
2/21/2020,OH,0,2 
2/22/2020,OH,0,2 
2/23/2020,OH,0,2 
2/24/2020,OH,0,2 
2/25/2020,OH,0,2 
2/26/2020,OH,0,2 
2/27/2020,OH,0,2 
2/28/2020,OH,0,2 
2/29/2020,OH,0,2 
3/1/2020,OH,0,2 
3/2/2020,OH,0,2 
3/3/2020,OH,0,2 
3/4/2020,OH,0,2 
3/5/2020,OH,0,2 
3/6/2020,OH,0,2 
3/7/2020,OH,0,2 
3/8/2020,OH,0,2 
3/9/2020,OH,3,2 
3/10/2020,OH,0,2 
3/11/2020,OH,1,2 
3/12/2020,OH,1,2 
3/13/2020,OH,8,23 
3/14/2020,OH,13,26 
3/15/2020,OH,11,30 
3/16/2020,OH,13,35 
3/17/2020,OH,17,40 
3/18/2020,OH,23,47 
3/19/2020,OH,30,53 
3/20/2020,OH,49,60 
3/21/2020,OH,78,69 
3/22/2020,OH,104,80 
3/23/2020,OH,93,93 
3/24/2020,OH,120,103 
3/25/2020,OH,143,115 
3/26/2020,OH,160,128 
3/27/2020,OH,277,141 
3/28/2020,OH,262,160 
3/29/2020,OH,259,185 
3/30/2020,OH,268,211 
3/31/2020,OH,266,227 
4/1/2020,OH,349,243 
4/2/2020,OH,355,253 
4/3/2020,OH,409,262 
4/4/2020,OH,427,272 
4/5/2020,OH,304,279 
4/6/2020,OH,407,295 
4/7/2020,OH,333,294 
4/8/2020,OH,366,298 
4/9/2020,OH,364,287 
4/10/2020,OH,366,277 
4/11/2020,OH,372,268 
4/12/2020,OH,354,264 
4/13/2020,OH,370,271 
4/14/2020,OH,305,266 
4/15/2020,OH,511,264 
4/16/2020,OH,623,254 
4/17/2020,OH,693,244 
4/18/2020,OH,1115,231 
4/19/2020,OH,1380,226 
4/20/2020,OH,1317,219 
4/21/2020,OH,806,217 
4/22/2020,OH,392,213 
4/23/2020,OH,577,211 
4/24/2020,OH,475,202 
4/25/2020,OH,418,199 
4/26/2020,OH,376,201 
4/27/2020,OH,362,204 
4/28/2020,OH,444,197 
4/29/2020,OH,534,196 
4/30/2020,OH,724,196 
5/1/2020,OH,716,196 
5/2/2020,OH,592,193 
5/3/2020,OH,579,197 
5/4/2020,OH,560,190 
5/5/2020,OH,495,194 
5/6/2020,OH,607,190 
5/7/2020,OH,555,188 
5/8/2020,OH,887,181 
5/9/2020,OH,679,179 
5/10/2020,OH,389,183 
5/11/2020,OH,699,184 
5/12/2020,OH,472,186 
5/13/2020,OH,470,186 
5/14/2020,OH,636,187 
5/15/2020,OH,593,187 
5/16/2020,OH,520,188 
5/17/2020,OH,449,194 
5/18/2020,OH,530,196 
5/19/2020,OH,498,195 
5/20/2020,OH,484,196 
5/21/2020,OH,731,199 
5/22/2020,OH,627,198 
5/23/2020,OH,613,198 
5/24/2020,OH,503,201 
5/25/2020,OH,566,206 
5/26/2020,OH,529,209 
5/27/2020,OH,433,211 
5/28/2020,OH,476,211 
5/29/2020,OH,651,209 
5/30/2020,OH,468,207 
5/31/2020,OH,479,206 
6/1/2020,OH,471,208 
6/2/2020,OH,366,210 
6/3/2020,OH,442,218 
6/4/2020,OH,490,227 
6/5/2020,OH,476,238 
6/6/2020,OH,353,249 
6/7/2020,OH,365,261 
6/8/2020,OH,361,271 
6/9/2020,OH,325,279 
6/10/2020,OH,413,286 
6/11/2020,OH,429,297 
6/12/2020,OH,420,309 
6/13/2020,OH,424,320 
6/14/2020,OH,300,334 
6/15/2020,OH,428,344 
6/16/2020,OH,434,352 
6/17/2020,OH,412,363 
6/18/2020,OH,700,376 
6/19/2020,OH,609,391 
6/20/2020,OH,531,402 
6/21/2020,OH,546,419 
6/22/2020,OH,729,438 
6/23/2020,OH,590,465 
6/24/2020,OH,632,493 
6/25/2020,OH,892,519 
6/26/2020,OH,987,541 
6/27/2020,OH,817,564 
6/28/2020,OH,854,587 
6/29/2020,OH,737,605 
6/30/2020,OH,743,618 
7/1/2020,OH,1076,633 
7/2/2020,OH,1301,649 
7/3/2020,OH,1091,673 
7/4/2020,OH,926,695 
7/5/2020,OH,968,730 
7/6/2020,OH,805,762 
7/7/2020,OH,948,786 
7/8/2020,OH,1277,803 
7/9/2020,OH,1150,823 
7/10/2020,OH,1525,834 
7/11/2020,OH,1358,849 
7/12/2020,OH,1378,865 
7/13/2020,OH,1261,876 
7/14/2020,OH,1142,881 
7/15/2020,OH,1316,896 
7/16/2020,OH,1290,909 
7/17/2020,OH,1679,916 
7/18/2020,OH,1542,934 
7/19/2020,OH,1110,950 
7/20/2020,OH,1236,950 
7/21/2020,OH,1047,944 
7/22/2020,OH,1527,952 
7/23/2020,OH,1444,956 
7/24/2020,OH,1560,967 
7/25/2020,OH,1438,978 
7/26/2020,OH,889,1004 
7/27/2020,OH,1104,1017 
7/28/2020,OH,1320,1018 
7/29/2020,OH,1396,1031 
7/30/2020,OH,1733,1045 
7/31/2020,OH,1533,1056 
8/1/2020,OH,928,1072 
8/2/2020,OH,944,1108 
8/3/2020,OH,932,1133 
8/4/2020,OH,1143,1142 
8/5/2020,OH,1199,1157 
8/6/2020,OH,1166,1167 
8/7/2020,OH,1204,1174 
8/8/2020,OH,1294,1147 
8/9/2020,OH,879,1127 
8/10/2020,OH,883,1084 
8/11/2020,OH,1095,1044 
8/12/2020,OH,1422,1009 
8/13/2020,OH,1178,980 
8/14/2020,OH,1131,957 
8/15/2020,OH,1117,928 
8/16/2020,OH,613,907 
8/17/2020,OH,775,882 
8/18/2020,OH,861,855 
8/19/2020,OH,958,827 
8/20/2020,OH,1122,805 
8/21/2020,OH,1043,791 
8/22/2020,OH,1119,783 
8/23/2020,OH,637,779 
8/24/2020,OH,849,768 
8/25/2020,OH,844,770 
8/26/2020,OH,1089,778 
8/27/2020,OH,1244,789 
8/28/2020,OH,1296,793 
8/29/2020,OH,1216,798 
8/30/2020,OH,922,805 
8/31/2020,OH,895,805 
9/1/2020,OH,1453,812 
9/2/2020,OH,1157,826 
9/3/2020,OH,1345,841 
9/4/2020,OH,1332,852 
9/5/2020,OH,1341,857 
9/6/2020,OH,773,872 
9/7/2020,OH,778,891 
9/8/2020,OH,656,896 
9/9/2020,OH,973,903 
9/10/2020,OH,1121,904 
9/11/2020,OH,1240,912 
9/12/2020,OH,1242,902 
9/13/2020,OH,837,903 
9/14/2020,OH,1079,903 
9/15/2020,OH,1001,907 
9/16/2020,OH,1033,910 
9/17/2020,OH,1067,905 
9/18/2020,OH,1011,894 
9/19/2020,OH,951,893 
9/20/2020,OH,762,906 
9/21/2020,OH,856,911 
9/22/2020,OH,685,907 
9/23/2020,OH,903,903 
9/24/2020,OH,991,907 
9/25/2020,OH,1150,924 
9/26/2020,OH,1115,945 
9/27/2020,OH,800,986 
9/28/2020,OH,993,1017 
9/29/2020,OH,1105,1074 
9/30/2020,OH,1080,1128 
10/1/2020,OH,1327,1169 
10/2/2020,OH,1495,1209 
10/3/2020,OH,1157,1248 
10/4/2020,OH,941,1300 
10/5/2020,OH,1057,1335 
10/6/2020,OH,1335,1358 
10/7/2020,OH,1424,1380 
10/8/2020,OH,1539,1404 
10/9/2020,OH,1840,1428 
10/10/2020,OH,1356,1450 
10/11/2020,OH,1291,1485 
10/12/2020,OH,1430,1501 
10/13/2020,OH,1447,1523 
10/14/2020,OH,2039,1553 
10/15/2020,OH,2178,1586 
10/16/2020,OH,2148,1641 
10/17/2020,OH,2234,1710 
10/18/2020,OH,1562,1770 
10/19/2020,OH,1837,1816 
10/20/2020,OH,2015,1842 
10/21/2020,OH,2366,1875 
10/22/2020,OH,2425,1910 
10/23/2020,OH,2518,1974 
10/24/2020,OH,2858,2031 
10/25/2020,OH,2309,2142 
10/26/2020,OH,2116,2247 
10/27/2020,OH,2509,2283 
10/28/2020,OH,2607,2310 
10/29/2020,OH,0,2346 
10/30/2020,OH,0,2382 
10/31/2020,OH,0,2415 
1/21/2020,MN,0,1 
1/22/2020,MN,0,1 
1/23/2020,MN,0,1 
1/24/2020,MN,0,1 
1/25/2020,MN,0,1 
1/26/2020,MN,0,1 
1/27/2020,MN,0,1 
1/28/2020,MN,0,1 
1/29/2020,MN,0,1 
1/30/2020,MN,0,1 
1/31/2020,MN,0,1 
2/1/2020,MN,0,1 
2/2/2020,MN,0,1 
2/3/2020,MN,0,1 
2/4/2020,MN,0,1 
2/5/2020,MN,0,1 
2/6/2020,MN,0,1 
2/7/2020,MN,0,1 
2/8/2020,MN,0,1 
2/9/2020,MN,0,1 
2/10/2020,MN,0,1 
2/11/2020,MN,0,1 
2/12/2020,MN,0,1 
2/13/2020,MN,0,1 
2/14/2020,MN,0,1 
2/15/2020,MN,0,1 
2/16/2020,MN,0,1 
2/17/2020,MN,0,1 
2/18/2020,MN,0,1 
2/19/2020,MN,0,1 
2/20/2020,MN,0,1 
2/21/2020,MN,0,1 
2/22/2020,MN,0,1 
2/23/2020,MN,0,1 
2/24/2020,MN,0,1 
2/25/2020,MN,0,1 
2/26/2020,MN,0,1 
2/27/2020,MN,0,1 
2/28/2020,MN,0,1 
2/29/2020,MN,0,1 
3/1/2020,MN,0,1 
3/2/2020,MN,0,1 
3/3/2020,MN,0,1 
3/4/2020,MN,0,1 
3/5/2020,MN,0,1 
3/6/2020,MN,1,1 
3/7/2020,MN,0,1 
3/8/2020,MN,1,1 
3/9/2020,MN,0,1 
3/10/2020,MN,1,1 
3/11/2020,MN,2,6 
3/12/2020,MN,4,6 
3/13/2020,MN,5,7 
3/14/2020,MN,7,8 
3/15/2020,MN,14,9 
3/16/2020,MN,19,10 
3/17/2020,MN,6,11 
3/18/2020,MN,17,12 
3/19/2020,MN,12,14 
3/20/2020,MN,26,15 
3/21/2020,MN,23,16 
3/22/2020,MN,33,18 
3/23/2020,MN,64,20 
3/24/2020,MN,29,21 
3/25/2020,MN,25,22 
3/26/2020,MN,57,23 
3/27/2020,MN,52,24 
3/28/2020,MN,44,27 
3/29/2020,MN,62,28 
3/30/2020,MN,72,30 
3/31/2020,MN,53,33 
4/1/2020,MN,60,35 
4/2/2020,MN,53,38 
4/3/2020,MN,47,42 
4/4/2020,MN,76,47 
4/5/2020,MN,70,53 
4/6/2020,MN,51,56 
4/7/2020,MN,83,58 
4/8/2020,MN,85,60 
4/9/2020,MN,88,63 
4/10/2020,MN,93,69 
4/11/2020,MN,92,73 
4/12/2020,MN,194,76 
4/13/2020,MN,29,76 
4/14/2020,MN,45,77 
4/15/2020,MN,114,79 
4/16/2020,MN,103,80 
4/17/2020,MN,159,88 
4/18/2020,MN,142,96 
4/19/2020,MN,143,100 
4/20/2020,MN,114,103 
4/21/2020,MN,97,106 
4/22/2020,MN,154,108 
4/23/2020,MN,221,113 
4/24/2020,MN,243,120 
4/25/2020,MN,261,129 
4/26/2020,MN,156,134 
4/27/2020,MN,214,140 
4/28/2020,MN,365,146 
4/29/2020,MN,463,149 
4/30/2020,MN,492,153 
5/1/2020,MN,594,163 
5/2/2020,MN,498,171 
5/3/2020,MN,435,173 
5/4/2020,MN,571,180 
5/5/2020,MN,617,186 
5/6/2020,MN,728,192 
5/7/2020,MN,785,197 
5/8/2020,MN,723,209 
5/9/2020,MN,702,226 
5/10/2020,MN,481,235 
5/11/2020,MN,528,235 
5/12/2020,MN,695,239 
5/13/2020,MN,423,243 
5/14/2020,MN,527,246 
5/15/2020,MN,797,252 
5/16/2020,MN,729,258 
5/17/2020,MN,708,264 
5/18/2020,MN,695,267 
5/19/2020,MN,666,270 
5/20/2020,MN,641,270 
5/21/2020,MN,530,270 
5/22/2020,MN,805,274 
5/23/2020,MN,840,280 
5/24/2020,MN,728,284 
5/25/2020,MN,742,286 
5/26/2020,MN,645,290 
5/27/2020,MN,505,294 
5/28/2020,MN,483,296 
5/29/2020,MN,584,300 
5/30/2020,MN,659,299 
5/31/2020,MN,660,298 
6/1/2020,MN,358,295 
6/2/2020,MN,300,293 
